video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,comment_count,comments_disabled
"hg_ZBDxdcL8","Millionen-Raub: Clan-Mitglied Jihad Remmo vor Gericht | SPIEGEL TV","2024-02-21T07:00:18Z","UC1w6pNGiiLdZgyNpXUnA4Zw","DER SPIEGEL","25","24.22.02","Reportage|Dokumentation|Doku|News|Nachrichten|remmo-clan|remmo|remmos|clan|rammo|clans|eskalation|rammos|urteil|berlin|dresden|grünes gewölbe|einbruch|polizist|großfamilie|haft|mitglied|familienclan|clankriminalität|syrischer clan|clan-kriminalität|libanesischer clan|arabischer familienclan|polizeigewalt|polizei|festnahme|jahrhundertcoup|beute|kriminalität|millionen|verbrechen|im verhör|raub|arabische großfamilie|arabische großfamilien|juwelen|SPIEGEL TV|Jihad Remmo|Jihad","387005","1280","False"
"8qh4ijk69vU","Masha trifft betrunken auf Papaplatte, nachdem er sein Glas zerstört hat...","2024-02-21T11:00:11Z","UCKGsnVRGTkEt1qufI9SiHWQ","zCrexpy","24","24.22.02","papaplatte|papaplatte clips|papaplatte highlights|papaplatte best of stream|papaplatte donation|papaplatte gaming|papaplatte realtalk|papaplatte bastighg|Twitch|papaplatte musik|papaplatte rap|papaplatte freundin","194746","114","False"
"qixu3axwBuY","TUCHEL VERLÄSST BAYERN! DIESE STARS SOLLEN WEG! | KickNews","2024-02-21T11:40:52Z","UCQzavhw2VYAyKneaF8XA_Dw","Kick11","17","24.22.02","fußball|kick11|fussball|kick 11|bundesliga|champions league|fußballer|fußball fakten|dfb pokal|fußball news|transfernews|transfer|transfers|premier league|la liga|barça|transfer update|real madrid|goals|tor|highlights|skills|modric|luka modric|manchester united|united|frimpong|fc liverpool|vini jr|vinicius|junior|juventus turin|juve|atalanta|fc bayern|bayern|mbappé|kylian mbappé|endrick|palmeiras|marquinhos|psg|paris|paris st germain|thomas tuchel|entlassung","144846","337","False"
"hKZnzdolydw","RE-LIVE: PRESSEKONFERENZ MIT STEFFEN BAUMGART UND JONAS BOLDT I Vorstellung des neuen Cheftrainer","2024-02-20T13:24:24Z","UCUegZz1N_lW_5mKORkYykCw","HSV","17","24.22.02","HSV|Fussball|Hamburg|Hamburger SV|Bundesliga|Glatzel|Zweite Liga|Tim Walter|2. Bundesliga|Presserunde|Pressekonferenz|Volkspark|Volksparkstadion|Hamburger Sport-Verein|DFB|Kittel|Jatta|Schonlau|Reis|Heuer Fernandes|Deutschland|Meffert|Netradio|HSV Netradio|hsvtv|hsv tv|Live|heimspiel|auswärtsspiel|HSV PK|HSV Pressekonferenz|HSV Highlights|PK|HSV Testspiel|Testspiel|PK Tim Walter|PK HSV|HSV Live|Steffen Baumgart|Vorstellung Baumgart|Trainer HSV|Baumgart HSV","220348","468","False"
"1Zko_8h8qzc","Star Wars: Battlefront Classic Collection - Announce Trailer | PS5 & PS4 Games","2024-02-21T14:11:10Z","UC-2Y8dQb0S6DtpxNgAKoJKA","PlayStation","20","24.22.02","PlayStation|PS5|video games|next gen|Sony|battlefront|starwars|starwarsbattlefront|clonewars|darthvader|anakinskywalker|starwarsmemes|obiwankenobi|lukeskywalker|darthmaul|starwarsfan|jedi|revengeofthesith|sith|clonewarssaved|swbf|prequelmemes|gaming|starwarsdaily|#yoda|theclonewars|battlefrontii|clonetrooper|starwarsrebels|palpatine|babyyoda|starwarsgames","996289","5819","False"
"b4BrXlYsIqI","Droht SCHALKE der ABSTIEG in die 3. Liga❓😨 | At Broski - Die Sport Show","2024-02-21T11:00:36Z","UCouRH0Rc_lcCg2_YbiCFxkw","At Broski - Die Sport Show","24","24.22.02","at broski|at broski die sportshow|sport show|gamerbrother|broski|benny grund|daniel ginczek|sebastian hellmann|simon gamerbrother|britta hofmann|robin haack|jan kirchhoff|talkshow|2. liga|3. liga|2. bundesliga|schalke|schalke 04|schalke 04 abstieg|schalke 04 3. liga|schalke 3. liga|abstieg|absteiger|verein kaputt|Karel Geraerts|trainer raus|trainer diskussion|schalke talk|schalke diskussion|diskussion|schlechter kader|kader|schalke kader","75266","134","False"
"I4Jt-TMcChU","TUCHEL vor dem AUS bei den BAYERN ❓😨 WARUM Bayern München HANDELN MUSS! | At Broski - Die Sport Show","2024-02-20T11:00:13Z","UCouRH0Rc_lcCg2_YbiCFxkw","At Broski - Die Sport Show","24","24.22.02","at broski|at brosk die sportshow|sport show|gamerbrother|broski|benny grund|daniel ginczek|sebastian hellmann|simon gamerbrother|britta hofmann|robin haack|jan kirchhoff|bayern münchen|bayern krise|thomas tuchel|tuchel|tuchel aus|tuchel rauswurf|bayern neuer trainer|trainer diskussion bayern|tuchel entlassung|neuer trainer|fc bayern|fc bayern münchen|talkshow|zidane bayern|guardiola|guardiola bayern|julian nagelsmann|nagelsmann bayern|tuchel pk","202296","467","False"
"4rysq0UF6Nc","Beating Minecraft without a Keyboard","2024-02-21T07:01:32Z","UC0VVYtw21rg2cokUystu2Dw","SmallAnt","20","24.22.02","[none]","925044","1725","False"
"Kv0zpPrjNFo","Eine große Ankündigung","2024-02-21T11:54:19Z","UC6y2ZFjZqFsH2y2B01DL2Jw","GamerBrother","20","24.22.02","fifa|pack|opening|Ea fc|Ea|Fc|Ea fc 24|Gamerbrother ea fc 24|Ea fc 24 pack opening|Gamerbrother ea fc 24 pack opening|Ea fc 24 pack opening deutsch|Ea fc 24 live|ea fc 24 deutsch|hellspin|hellspin discard|ea fc hs|hellspin broski|hellspin tisi|future star|future stars|future star discard|tisi schubech|hell spin discard ea fc 24|hell spin discard broski|eine|große|ankündigung|gamerbrother realtalk|gamerbrother ankündigung|gamerbrother rtg|rtg|broski rtg","138655","782","False"
"TjMmf1vxOtE","TEDDY TECLEBRHAN: 10 Dinge, ohne die der Comedian nicht leben kann | 10 Essentials | GQ Germany","2024-02-20T15:00:05Z","UCjfFAxLaJ_oGCjrFSGWI9vg","GQ Germany","22","24.22.02","10 essentials|10 essentials gq germany|cne-de|gq 10 essentials|gq germany|teddy|teddy bananenbrot|teddy beanie|teddy cashews|teddy mütze|teddy schwimmen|teddy show gq|teddy sonnenbrille|teddy teclebrhan|teddy teclebrhan 10 dinge|teddy teclebrhan 10 essentials|teddy teclebrhan 2024|teddy teclebrhan comedian|teddy teclebrhan essentials|teddy teclebrhan gq germany|teddy teclebrhan interview|teddy teclebrhan zehn essentials|teddy tisch|teddy weihrauch","289776","274","False"
"3wIhIdKl83I","EINE WOCHE IN MEINEM LEBEN VLOG!🔥🙌 Ich zeige euch wie ich lebe🤝 VLOG 227","2024-02-20T14:04:59Z","UCZT5lsEOYARvyvmrtJ4WAwA","SidneyEweka","20","24.22.02","sidneyeweka|sidney|eweka|sidney eweka|sidneyfriede|sidney friede|fifa 21|sidney eliasn97|sidney elias|sidney fifa 21|sidney younited|younited fifa 21|sidney vlog|sidney reaction|ELIGELLA|ELIASN97|ELI|eligella|eliasn97|eli|willy|niklas wilson|niklas sommer|999sid|999 sid|elias n 97|eli gella|elias n97|hertha|hertha bsc|berlin|vlog|vlogs|fifa 22|FIFA22|FIFA 22|fokus|FOKUS","139679","108","False"
"YHCsw5SR67Y","Lohnen sich diese neuen Influencer Produkte?🤔","2024-02-20T19:21:06Z","UC0HjC83tjfngYu-T-nD-k2w","SELTIX +","24","24.22.02","SLETIX|SELTIX|reagiert|reaktion|reaction","73266","141","False"
"Xb0k6v9GLQA","How Dropshipping Ruined Online Shopping","2024-02-21T17:01:03Z","UC-oYqxpi6TO1J7BjQksSuOA","gabi belle","23","24.22.02","gabi belle|commentary|dropshipping","401883","1928","False"
"gimCmzyrq1M","60 Sekunden Classix: Jagdpanzer Jaguar 1 I Bundeswehr","2024-02-20T09:42:59Z","UClCZul-nK9h8eVo7REC7RGA","Bundeswehr","25","24.22.02","Jaguar 1|Jagdpanzer|HOT|LFK|Lenkflugkörper|Ladeautomatik|Classix|Bundeswehr|Trommelmagazin","336047","103","False"
"LrIRuqr_Ozg","What Happens AFTER Nuclear War?","2024-02-20T15:00:02Z","UCsXVk37bltHxD1rDPwtNM8Q","Kurzgesagt – In a Nutshell","27","24.22.02","[none]","2141468","7547","False"
"kct4pazhDSU","Eine WOCHE NUR MIT GOLDKARTE BEI MCDONALDS ESSEN💳💰(GRATIS MCDONALDS!)","2024-02-20T19:00:10Z","UC4Ch5593O9PMeqZlfjh57Wg","Evanijo","24","24.22.02","Eine WOCHE NUR MIT GOLDKARTE BEI MCDONALDS ESSEN💳💰(GRATIS MCDONALDS!)|mcdonalds|goldkarte|gratis essen|food challenge","216427","804","False"
"8_7Y7PE6oWg","Lee Know Love me or Leave me Cover (원곡 : DAY6) | [Stray Kids : SKZ-RECORD]","2024-02-21T15:00:02Z","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","22","24.22.02","Stray Kids|스트레이 키즈|SKZ|방찬|BANG CHAN|리노|이민호|LEE KNOW|LEEMINHO|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|한지성|HAN|JISUNG|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|I.N|JEONGIN|SKZ RECORD|스키즈 커버|스트레이키즈 커버|슼즈레코드 리노|리노 슼레|리노 보컬|lee know vocal|리노 노래|스키즈 리노 슼즈레코드|lee know SKZ RECORD|리노 love me or leave me|lee know love me or leave me|리노 커버|리노 데이식스|데이식스 love me or leave me|day6 love me or leave me|lee know day6 cover|리노 데이식스 커버","1004755","30385","False"
"gJppKMxpgrI","EXCLUSIVE Elden Ring DLC Interview: Hidetaka Miyazaki on New Shadow Of The Erdtree Details","2024-02-21T16:00:33Z","UCciKycgzURdymx-GRSY2_dA","Eurogamer","20","24.22.02","[none]","144721","971","False"
"jtCr22G07w0","Finding out we're pregnant again 💛","2024-02-21T16:30:37Z","UCopNpXKBx_M48AiJjn20dhg","Jess and Gabriel","24","24.22.02","jess conte|gabriel conte|jess and gabriel|conte|jess|gabriel|married|marriage|wife|husband|husband and wife|couple|engaged|engagement|love|proposal|wedding|relationship|vlog|boyfriend|girlfriend|goals|fiance|family|challenge|long distance|dating|relationships|couples|pregnant|friendly|apartment|vlog channel|spouse","220926","1425","False"
"iBQnxDd1-0I","Hermitcraft 10: Episode 5 - MANIFESTING MENDING","2024-02-21T19:00:16Z","UCR9Gcq0CMm6YgTzsDxAxjOQ","Grian","20","24.22.02","hermitcraft season 10|grian|episode 5","1074478","9314","False"
"v7axzYoYHEc","Ihr habt ALLE darauf gewartet!","2024-02-21T11:00:51Z","UCKbbjKo0BSaNB99FcY9bSPQ","Noway4u","20","24.22.02","lol|league of legends|lol gameplay|patchnotes|Preseason 2020|neue items|challenger gameplay|best champion|tier list|best of league of legends|league of legends plays|league of legends guide|noway4u|twitch highlgihts|twitch fails|stream highlights|best moments|lol deutsch|lol german|item shop","68101","81","False"
"7PYPsYcNI5s","Das ist so noch NIE passiert! ANSAGE an RTL!","2024-02-20T17:02:00Z","UCCprsL2xVSoReeKCCnWkd7Q","Hey Aaron!!!","24","24.22.02","Funny|kiosk|Circus Halli Galli|umfrage|aaron|Streetcomedy|kreuzberg|comedy|Wwm|Hey Aaron|klaas|lustig|Aaron Troschke|geld|berlin|troschke|joko|Wer Wird Millionär|interview|Günther Jauch (TV Personality)|Big|Brother|Das|Experiment|Promi","194489","864","False"
"56OcsllkxJA","Wie sich YouTube aus unserer Sicht verändert hat - GEHEIMRATSECK #1","2024-02-19T17:00:05Z","UCteQpf6yTjjGyQduBuE7mqg","Geheimratseck","24","24.22.02","Inscope21|unsympatischtv|geheimratseck|geheimratsecken|podcast|sascha hellinger|nicolas lazaridis|videopodcast|nico sascha podcast|comedy","250668","813","False"
"rbvgG4zKDwI","Mit Wehen im Krankenhaus - Dürfen wir nach Hause?","2024-02-20T11:49:10Z","UCIF_H0ZHDMAp3fFHl-pUZjg","FitnessCouple","17","24.22.02","healthy mandy|fitnessoskar|rio|fitnesscouple|ipex|künstliche befruchtung|icsi|imsi|pid|präimplantationsdiagnostik|kinderwunsch","166718","336","False"
"o3DVF_AMBiU","Why did Austria / Austria-Hungary decline?","2024-02-21T18:15:01Z","UC22BdTgxefuvUivrjesETjg","History Matters","27","24.22.02","[none]","253141","1123","False"
"glmR2Xs86as","KEINE EINSICHT bei PRINZ MARCUS! Robert reagiert auf Ausraster und Alphakevin","2024-02-20T16:00:33Z","UCPzVjl-zc4pQlkqoVKLa-Tw","Robert Marc Lehmann - Mission Erde","27","24.22.02","Robert Marc Lehmann|Tierquäöerei|Prinz Marcus|Schildkröte|Tiger|Alphakevin|Dubai","111368","910","False"
"v4Ovg24lI0Q","NAZIS KEULEN: Henryk M. Broder zu Böhmermann-Spruch Mit beiden Händen in die Kloake gegriffen!","2024-02-21T11:00:54Z","UCZMsvbAhhRblVGXmEXW8TSA","WELT Nachrichtensender","25","24.22.02","aktuell|welt|n24|nachrichten|news|video|tv|fernsehen|nachrichten aktuell|2024|böhmermann|jan böhmermann|zdf|neo magazin royal|magazin royal|nazis keulen|naziskeulen|hanryk m. broder|broder|böhmermann-spruch|kloake|satire|kritik|comedian|satiriker|mordaufruf|keulen|keule|nazis|nazi|aufregung|streit|debatte|mit beiden händen","259821","0","True"
"EI1fSfMHqL0","Andreas Brehme (†63) – Die zwei Frauen, die sein Leben prägten","2024-02-20T10:46:56Z","UC4r8bOegpKu642BZJYZX6mA","BUNTE TV","24","24.22.02","BUNTE TV|BUNTE.de|bunte-de|news heute|nachrichten heute|promi news|aktuell|heute|Royals|Stars|bunte|bunte news aktuell|bunte news heute|promi news aktuell|promi news heute|www.bunte|promiflash|www.bunte de|bild-de|bild.|die bunte.de|gala online|Königshaus|Royal|Adel","74648","62","False"
"9eGD2YlbhO8","Bayern und Tuchel trennen sich im Sommer – Xabi Alonso Wunschlösung als Nachfolger? | TRANSFERMARKT","2024-02-21T10:28:29Z","UCRfs7Y0gWMjl4pmdvEQgjVA","Transfermarkt TV","17","24.22.02","Transfermarkt|Transfermarkt TV|Fußball|Gerüchte|Fußball Gerüchte|Fußball News|FC Bayern|Bayern München|Bayern|Borussia Dortmund|Dortmund|Transfer News|Transfer Gerüchte|Thomas Tuchel|Tuchel Entlassung|Tuchel Bayern|Bayern Trainer|Thomas Tuchel Bayern|Entlassung|Xabi Alonso|Tuchel Nachfolger|Xabi Alonso Bayern|Leverkusen|Bayer Leverkusen|Bundesliga|Trainer|Kylian Mbappé|Mbappé|Mbappe|Mbappe Real Madrid|Real Madrid|Mbappe Gehalt|Mega-Bonus|Mega Transfer","24952","264","False"
"J-txIOA76pg","VfL Bochum – FC Bayern München | Bundesliga, 22. Spieltag Saison 2023/24 | sportstudio","2024-02-18T23:00:08Z","UClCIWcZNvq15p0Y-E4ToGOw","sportstudio fußball","17","24.22.02","Fußball|Fussball|DFB|Bundesliga|Buli|Bundesliga Highlights|Bundesliga Zusammenfassung|VfL Bochum|FC Bayern München|VfL Bochum FC Bayern München|VfL Bochum Highlights|FC Bayern München Highlights|VfL Bochum FC Bayern München Highlights|VfL Bochum FC Bayern München Zusammenfassung|Kane|Müller|Schlotterbeck|Asano|Stöger|Musiala|Krise|FCB|ZDF|sportstudio|Bayern Niederlage|Thomas Tuchel|Tuchel weg|Tuchel raus|Kimmich|Kimmich Streit","1723081","2656","False"
"B9uliTQfndg","Ubisofts AAAAlbtraum: Die Akte Skull and Bones","2024-02-19T16:45:00Z","UCFl1dGyjqh4w1pjFhAlamGg","Maurice Weber","20","24.22.02","maurice weber|maurice|weber|gamestar|gaming|spiele|news|gameplay|fazit|meinung|kolumne|analyse|react|reaction|skull and bones|skull & bones|ubisoft|ubisoft singapur|ubisoft singapore|entwicklung|development|story|history|geschichte|review|test|eindruck|skandal|metacritic|shitstorm","332150","1359","False"
"3fW9OP582k4","CARS ON TRACK! | F1 Pre-Season Testing 2024","2024-02-21T11:04:40Z","UCB_qr75-ydFVKSF9Dmo6izg","FORMULA 1","17","24.22.02","F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing","869663","974","False"
"GtBnj3Z3eO4","So werden wir von der Politik ver*rscht","2024-02-18T17:00:12Z","UCyHDQ5C6z1NDmJ4g6SerW8g","maiLab","28","24.22.02","Mai Thi Nguyen-Kim|Mai Thi|Nguyen-Kim|Mai|maiLab|Partei|Politik|Politikerin|Wechsel|Start|Populismus|Demokratie|Rechtspopulismus|ZDF|Terra X|MAITHINK X|Die kleinste gemeinsame Wirklichkeit|neue Partei|Bundestag|Wahl|Scheinargumente|Strohmann|Falsches Dilemma|Falsche Dichotomie|Schweigende Mehrheit|ad hominem|Whataboutism|Motte Bailey|Motte and Bailey|motte|bailey|Stunt|Experiment|Sozialexperiment|Wissenschaft|Journalismus","1556949","12459","False"
"oczMCWfRLBM","Arnautovic lässt San Siro beben: Inter Mailand - Atletico Madrid | UEFA Champions League | DAZN","2024-02-20T22:06:12Z","UCB-GdMjyokO9lZkKU_oIK6g","DAZN UEFA Champions League","17","24.22.02","Marko Arnautovic|Arnautovic|Inter|Inter Mailand|Nerrazurri|Atletico|Atletico Madrid|Rojiblancos|Inter Atletico|Inter vs Atletico|Inter Mailand vs Atletico Madrid|Inter Mailand - Atletico Madrid|Inter vs Atletico 1-0|Inter - Atletico 1:0|UEFA Champions League|UEFA Champions League Highlights|UEFA Champions League DAZN|DAZN|Highlights UEFA Champions League|DAZN Highlights|DAZN Highlights UEFA Champions League|UEFA Champions League Highlights DAZN","702965","577","False"
"iLmPgf-K2qs","Unser Dönerladen zieht um!","2024-02-19T18:04:10Z","UCxdaFKaMlRHtVkBeGygsYTw","Papaplatte Gaming","20","24.22.02","papaplatte gaming|papaplatte games|papaplatte lets play|papalatte gaming|gaming channel papaplatte|gaming papaplatte|lets play|gaming deutsch|twitch highlights|twitch gaming|twitch games|livestreamer","565759","566","False"
"VIoB-1kcKC8","HSV stellt neuen Trainer Steffen Baumgart vor","2024-02-20T13:37:44Z","UCUplDvA1BR9qRXUsOlI4QEw","Abendblatt-TV","17","24.22.02","Hamburg|HSV|HAMBURGER SPORT VEREIN|Steffen Baumgat|Trainer|Pressekonferenz|Jonas Boldt|Volksparkstadion","33584","87","False"
"d5ILUmzJ2vA","WIE GUT IST UNSERE 2. MANNSCHAFT?👀🤔 ICH SPIELE BEI DELAY SPORTS 2 MIT!⚽🔥 Highlights + VLOG 226","2024-02-19T14:50:22Z","UCZT5lsEOYARvyvmrtJ4WAwA","SidneyEweka","20","24.22.02","sidneyeweka|sidney|eweka|sidney eweka|sidneyfriede|sidney friede|fifa 21|sidney eliasn97|sidney elias|sidney fifa 21|sidney younited|younited fifa 21|sidney vlog|sidney reaction|ELIGELLA|ELIASN97|ELI|eligella|eliasn97|eli|willy|niklas wilson|niklas sommer|999sid|999 sid|elias n 97|eli gella|elias n97|hertha|hertha bsc|berlin|vlog|vlogs|fifa 22|FIFA22|FIFA 22|fokus|FOKUS","236464","472","False"
"RSCfksv2fYA","Die neuen Olympischen Spiele mit Prothesen, Steroiden & Drogen... ist das die Zukunft des Sports?❗","2024-02-20T15:13:40Z","UCLm6s42r_wCbBX0QqXNCTwg","LeFloid","24","24.22.02","lefloid|news|nachrichten|lenews|politik|aktuell|live|newstime|tagesschau|deutschland|lefloyd|le news","56640","458","False"
"djv-QFViCGQ","Abtreibungsmittel im Nachtisch | Der Fall","2024-02-20T16:00:22Z","UCxI8LYakG709x4dlg0eybmA","Der Fall","22","24.22.02","benecke|crime|der fall|der fall funk|derfall|deutschland|doku|dokumentation|echte verbrechen|funk|gerechtigkeit|gericht|gerichtsprozess|kriminalfall deutschland|kriminalfälle deutschland|kriminalpsychologie|mordlust|nuremberg|nürnberg|psychologie hinter verbrechen|reportage|schuld und sühne|tru doku|true crime|true crime deutschland|truecrime|verbrechen|verbrechen deutschland|wahre verbrechen|y kollektiv|strg f|psychologeek|die frage|world wide wohnzimmer","52926","757","False"
"m0ARyXUATnE","Borderlands: Exclusive Trailer Preview (2024) Cate Blanchett, Kevin Hart | IGN Fan Fest 2024","2024-02-20T17:00:40Z","UCWJ5MfdQZ6jXbF5gYuSAf5Q","IGN Movie Trailers","24","24.22.02","Action|Borderlands|Borderlands: The Movie|Lionsgate|Sci-Fi|Theater|borderlands movie|borderlands movie trailer|borderlands|borderlands movie 2024|borderlands live action movie|borderlands sneak peek trailer|borderlands sneak peek movie trailer|borderlands trailer|borderlands live action|borderlands official trailer|borderlands the movie|borderlands movie trailer 2024|2024","526548","1229","False"
"rdD7je57_-4","The Sims 4 Crystal Creations Stuff Pack: Official Reveal Trailer","2024-02-20T15:58:07Z","UCFXKLSrT-4-Mf5TRqv40rgw","The Sims","20","24.22.02","The Sims 4|The Sims 4 Crystal Creations|Sims 4 Crystal Creations|The Sims 4 jewelry|Sims Crystal Creations|Crystal Creations|Crystal Creations Stuff Pack|Crystal Creations Pack|Stuff Pack|The Sims 4 Stuff Pack|Build/Buy|Sims 4|The Sims 4 Gameplay|The Sims Trailer|Game|Gamer|Games|Video Games|PC|Mac|Xbox One|PlayStation 4|TheSims4|The Sims|Sims|Maxis|Life Simulation|Life Simulator|Simlish|EA|Electronic Arts|Official Trailer|The Sims (Video Game)","347961","1762","False"
"sZY0sg28rXc","Dead by Daylight | All Things Wicked | Official Trailer","2024-02-20T16:00:18Z","UCaSgsFdGbwjfdawl3rOXiwQ","Dead by Daylight","20","24.22.02","dead by daylight|dbd|behaviour interactive|bhvr|slasher game|survival horror","656418","2120","False"
